user_id,product_category,user_profile,context,content,rating,user_mood,created_at
u_a84d36af,扫地机器人,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-03
u_ab403bdc,运动跑鞋,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-13
u_4c72403b,女装连衣裙,吃瓜群众,物流卡了一周才到,本来想穿去参加聚会，结果物流卡了一周才到。这裙摆设计真是太雷人了，跟图片完全两码事。,2,Neutral/Sarcastic,2026-02-25
u_330dd1e7,洗面奶,吃瓜群众,用了三天就坏了/过敏了,一直用你家的洗面奶，这次真的太失望了。用了三天就坏了/过敏了，老粉转黑了，再见。,2,Neutral/Sarcastic,2026-03-09
u_f8e960dc,女装连衣裙,急用党,明天要送人，结果包装烂了,这质量真的绝了！明天要送人，结果包装烂了。布料薄得透光，穿上去还特别扎肉，一点都不亲肤。,1,Anxious,2026-02-26
u_bb58b67a,运动跑鞋,成分党/技术宅,价格比别家贵，质量还不行,作为一名成分党/技术宅，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Critical。,2,Critical,2026-03-11
u_58db0616,洗面奶,急用党,物流卡了一周才到,我是大干皮敏感肌，物流卡了一周才到，现在脸上红一大片，又痒又痛，太难受了呜呜呜。,1,Anxious,2026-02-17
u_691eb8d7,运动跑鞋,吃瓜群众,刚打开就发现是二手的,作为一名吃瓜群众，遇到刚打开就发现是二手的的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-26
u_d316d76d,智能手机,忠实粉,刚打开就发现是二手的,刚打开就发现是二手的。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Disappointed,2026-03-10
u_9920650a,女装连衣裙,吃瓜群众,明天要送人，结果包装烂了,本来想穿去参加聚会，结果明天要送人，结果包装烂了。这裙摆设计真是太雷人了，跟图片完全两码事。,2,Neutral/Sarcastic,2026-03-12
u_e7aa902a,洗面奶,吃瓜群众,和宣传完全不符,一直用你家的洗面奶，这次真的太失望了。和宣传完全不符，老粉转黑了，再见。,2,Neutral/Sarcastic,2026-02-28
u_842efed3,猫粮,吃瓜群众,客服态度极差，不给退款,作为一名吃瓜群众，遇到客服态度极差，不给退款的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-19
u_f2146e91,机械键盘,急用党,明天要送人，结果包装烂了,作为一名急用党，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-02-15
u_ec57f87b,扫地机器人,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-10
u_a4472a18,洗面奶,忠实粉,刚打开就发现是二手的,一直用你家的洗面奶，这次真的太失望了。刚打开就发现是二手的，老粉转黑了，再见。,2,Disappointed,2026-02-16
u_c27a51ef,机械键盘,忠实粉,明天要送人，结果包装烂了,作为一名忠实粉，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-16
u_6a461fdc,洗面奶,吃瓜群众,和宣传完全不符,我是大干皮敏感肌，和宣传完全不符，现在脸上红一大片，又痒又痛，太难受了呜呜呜。,2,Neutral/Sarcastic,2026-03-08
u_caaac243,扫地机器人,敏感肌/小白,客服态度极差，不给退款,作为一名敏感肌/小白，遇到客服态度极差，不给退款的情况，我对这个扫地机器人非常不满意，甚至让我感到很Sad。,2,Sad,2026-02-16
u_d8e3ba17,智能手机,吃瓜群众,明天要送人，结果包装烂了,冲着拍照买的，结果明天要送人，结果包装烂了。夜景拍出来全是噪点，宣传跟实际严重不符。,2,Neutral/Sarcastic,2026-03-05
u_ca335c64,洗面奶,成分党/技术宅,刚打开就发现是二手的,本来刚打开就发现是二手的，结果发过来是个漏的！我现在拿什么洗脸？差评！,2,Critical,2026-03-04
u_24bcbaf4,智能手机,暴躁老哥,客服态度极差，不给退款,客服态度极差，不给退款。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Angry,2026-02-13
u_e181b282,保温杯,吃瓜群众,刚打开就发现是二手的,作为一名吃瓜群众，遇到刚打开就发现是二手的的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-25
u_6a86dbff,洗面奶,急用党,用了三天就坏了/过敏了,一直用你家的洗面奶，这次真的太失望了。用了三天就坏了/过敏了，老粉转黑了，再见。,1,Anxious,2026-03-13
u_4c2308b6,零食大礼包,吃瓜群众,用了三天就坏了/过敏了,用了三天就坏了/过敏了。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,2,Neutral/Sarcastic,2026-03-14
u_f5e8d0fa,保温杯,忠实粉,客服态度极差，不给退款,作为一名忠实粉，遇到客服态度极差，不给退款的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-15
u_3c1803bf,保温杯,吃瓜群众,客服态度极差，不给退款,作为一名吃瓜群众，遇到客服态度极差，不给退款的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-03-12
u_872f3eed,洗面奶,敏感肌/小白,物流卡了一周才到,一直用你家的洗面奶，这次真的太失望了。物流卡了一周才到，老粉转黑了，再见。,1,Sad,2026-02-13
u_bc90ab9e,零食大礼包,成分党/技术宅,明天要送人，结果包装烂了,这家的零食不敢买了，明天要送人，结果包装烂了。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,2,Critical,2026-02-13
u_c28613c4,运动跑鞋,敏感肌/小白,和宣传完全不符,作为一名敏感肌/小白，遇到和宣传完全不符的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,2,Sad,2026-03-11
u_489bffc9,智能耳机,成分党/技术宅,用了三天就坏了/过敏了,降噪效果不好，用了三天就坏了/过敏了，戴上和没戴一样，电流杂音还很大。,2,Critical,2026-02-13
u_971189bb,猫粮,暴躁老哥,和宣传完全不符,作为一名暴躁老哥，遇到和宣传完全不符的情况，我对这个猫粮非常不满意，甚至让我感到很Angry。,1,Angry,2026-02-17
u_40839d2c,运动跑鞋,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-15
u_22897deb,机械键盘,忠实粉,明天要送人，结果包装烂了,作为一名忠实粉，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-02
u_13e45ce8,扫地机器人,吃瓜群众,刚打开就发现是二手的,作为一名吃瓜群众，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-05
u_a855dd66,智能手机,敏感肌/小白,客服态度极差，不给退款,服了，客服态度极差，不给退款。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,1,Sad,2026-03-10
u_6d6e6491,智能耳机,敏感肌/小白,刚打开就发现是二手的,佩戴耳朵痛，刚打开就发现是二手的，这设计完全不符合人体工学，触控失效更是常有的事。,2,Sad,2026-03-08
u_111789c6,洗面奶,忠实粉,物流卡了一周才到,我是大干皮敏感肌，物流卡了一周才到，现在脸上红一大片，又痒又痛，太难受了呜呜呜。,2,Disappointed,2026-02-17
u_2b83e02b,运动跑鞋,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-08
u_b75ed3c7,运动跑鞋,成分党/技术宅,用了三天就坏了/过敏了,作为一名成分党/技术宅，遇到用了三天就坏了/过敏了的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-04
u_69695c32,运动跑鞋,急用党,物流卡了一周才到,作为一名急用党，遇到物流卡了一周才到的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-10
u_8bfec90b,猫粮,成分党/技术宅,刚打开就发现是二手的,作为一名成分党/技术宅，遇到刚打开就发现是二手的的情况，我对这个猫粮非常不满意，甚至让我感到很Critical。,2,Critical,2026-03-07
u_7e8a43dd,零食大礼包,暴躁老哥,物流卡了一周才到,本来高高兴兴拆快递，物流卡了一周才到。肉脯吃了一口口感特别奇怪像坏了一样。,2,Angry,2026-03-12
u_e189f51e,智能耳机,忠实粉,和宣传完全不符,佩戴耳朵痛，和宣传完全不符，这设计完全不符合人体工学，触控失效更是常有的事。,1,Disappointed,2026-02-28
u_0eebe2a3,猫粮,忠实粉,用了三天就坏了/过敏了,作为一名忠实粉，遇到用了三天就坏了/过敏了的情况，我对这个猫粮非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-12
u_8ff20c00,智能手机,暴躁老哥,物流卡了一周才到,物流卡了一周才到。这手机发个微信都烫手卡成PPT，打游戏直接给我满帧掉到个位数！,1,Angry,2026-02-13
u_36d309af,扫地机器人,忠实粉,客服态度极差，不给退款,作为一名忠实粉，遇到客服态度极差，不给退款的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-21
u_faad851f,保温杯,暴躁老哥,明天要送人，结果包装烂了,作为一名暴躁老哥，遇到明天要送人，结果包装烂了的情况，我对这个保温杯非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-09
u_65865d5c,运动跑鞋,敏感肌/小白,价格比别家贵，质量还不行,作为一名敏感肌/小白，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,2,Sad,2026-02-17
u_230de47b,女装连衣裙,急用党,和宣传完全不符,和宣传完全不符。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Anxious,2026-02-21
u_d8606ac3,洗面奶,吃瓜群众,和宣传完全不符,本来和宣传完全不符，结果发过来是个漏的！我现在拿什么洗脸？差评！,1,Neutral/Sarcastic,2026-02-22
u_762f3ce3,扫地机器人,吃瓜群众,物流卡了一周才到,作为一名吃瓜群众，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-16
u_749edf0d,扫地机器人,成分党/技术宅,价格比别家贵，质量还不行,作为一名成分党/技术宅，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-04
u_95f3b523,智能手机,急用党,物流卡了一周才到,物流卡了一周才到，这是什么诡异的系统BUG？经常莫名其妙重启或者黑屏！,2,Anxious,2026-02-18
u_245c99c0,零食大礼包,急用党,物流卡了一周才到,本来高高兴兴拆快递，物流卡了一周才到。肉脯吃了一口口感特别奇怪像坏了一样。,1,Anxious,2026-03-03
u_8e2042e7,保温杯,成分党/技术宅,物流卡了一周才到,作为一名成分党/技术宅，遇到物流卡了一周才到的情况，我对这个保温杯非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-13
u_531732aa,机械键盘,急用党,价格比别家贵，质量还不行,作为一名急用党，遇到价格比别家贵，质量还不行的情况，我对这个机械键盘非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-02-20
u_3d117e25,智能耳机,暴躁老哥,刚打开就发现是二手的,降噪效果不好，刚打开就发现是二手的，戴上和没戴一样，电流杂音还很大。,1,Angry,2026-02-28
u_04ae394f,猫粮,吃瓜群众,用了三天就坏了/过敏了,作为一名吃瓜群众，遇到用了三天就坏了/过敏了的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,1,Neutral/Sarcastic,2026-02-16
u_0cde56f3,扫地机器人,忠实粉,物流卡了一周才到,作为一名忠实粉，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-02-20
u_0913526d,女装连衣裙,成分党/技术宅,客服态度极差，不给退款,收到货了，客服态度极差，不给退款。版型特别难看，肩膀那里缝线都裂开了，线头满天飞。,2,Critical,2026-03-10
u_7ab5c62d,智能耳机,暴躁老哥,用了三天就坏了/过敏了,用了几天发现续航时间短得离谱，用了三天就坏了/过敏了，这也就是听个响？,2,Angry,2026-02-28
u_d543e75b,扫地机器人,忠实粉,客服态度极差，不给退款,作为一名忠实粉，遇到客服态度极差，不给退款的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-08
u_646d8b84,女装连衣裙,急用党,用了三天就坏了/过敏了,收到货了，用了三天就坏了/过敏了。版型特别难看，肩膀那里缝线都裂开了，线头满天飞。,2,Anxious,2026-02-14
u_87cb8d5c,女装连衣裙,急用党,价格比别家贵，质量还不行,价格比别家贵，质量还不行，这是我买过最差的裙子，拉链一拉就卡死，做工极其粗糙。,2,Anxious,2026-02-28
u_c428858f,保温杯,急用党,明天要送人，结果包装烂了,作为一名急用党，遇到明天要送人，结果包装烂了的情况，我对这个保温杯非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-12
u_4965c972,洗面奶,吃瓜群众,刚打开就发现是二手的,一直用你家的洗面奶，这次真的太失望了。刚打开就发现是二手的，老粉转黑了，再见。,1,Neutral/Sarcastic,2026-03-04
u_b8c60cc9,扫地机器人,忠实粉,刚打开就发现是二手的,作为一名忠实粉，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-21
u_cd9c2738,智能耳机,急用党,客服态度极差，不给退款,客服态度极差，不给退款，但这智能耳机蓝牙经常断连，听歌一卡一卡的，心态崩了！,2,Anxious,2026-02-16
u_c89d51a0,零食大礼包,暴躁老哥,和宣传完全不符,和宣传完全不符！里面好几包薯片不仅漏气，而且饼干全碎成了渣，怎么下口啊？,1,Angry,2026-03-06
u_a4810792,女装连衣裙,成分党/技术宅,用了三天就坏了/过敏了,用了三天就坏了/过敏了。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,1,Critical,2026-02-26
u_5603975b,智能耳机,忠实粉,客服态度极差，不给退款,佩戴耳朵痛，客服态度极差，不给退款，这设计完全不符合人体工学，触控失效更是常有的事。,1,Disappointed,2026-02-26
u_ea3bc157,洗面奶,吃瓜群众,和宣传完全不符,和宣传完全不符！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,1,Neutral/Sarcastic,2026-03-09
u_5744c67a,零食大礼包,忠实粉,客服态度极差，不给退款,这家的零食不敢买了，客服态度极差，不给退款。巧克力包装被压扁瘪了不说，有一包居然爬出一条虫！！,1,Disappointed,2026-02-24
u_35cf4caf,运动跑鞋,急用党,价格比别家贵，质量还不行,作为一名急用党，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Anxious。,1,Anxious,2026-03-07
u_007e3ce2,零食大礼包,急用党,明天要送人，结果包装烂了,本来高高兴兴拆快递，明天要送人，结果包装烂了。肉脯吃了一口口感特别奇怪像坏了一样。,2,Anxious,2026-03-13
u_9da1044a,零食大礼包,暴躁老哥,刚打开就发现是二手的,本来高高兴兴拆快递，刚打开就发现是二手的。肉脯吃了一口口感特别奇怪像坏了一样。,1,Angry,2026-02-28
u_4fa358bc,零食大礼包,急用党,明天要送人，结果包装烂了,明天要送人，结果包装烂了！里面好几包薯片不仅漏气，而且饼干全碎成了渣，怎么下口啊？,1,Anxious,2026-03-08
u_018f3e09,洗面奶,暴躁老哥,物流卡了一周才到,物流卡了一周才到！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,2,Angry,2026-03-04
u_677fefd3,保温杯,成分党/技术宅,物流卡了一周才到,作为一名成分党/技术宅，遇到物流卡了一周才到的情况，我对这个保温杯非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-09
u_362a3e6d,智能耳机,忠实粉,刚打开就发现是二手的,刚打开就发现是二手的，但这智能耳机蓝牙经常断连，听歌一卡一卡的，心态崩了！,1,Disappointed,2026-02-23
u_07864747,智能耳机,急用党,刚打开就发现是二手的,刚打开就发现是二手的，但这智能耳机蓝牙经常断连，听歌一卡一卡的，心态崩了！,1,Anxious,2026-03-10
u_0ee563ee,智能手机,成分党/技术宅,刚打开就发现是二手的,刚打开就发现是二手的，这是什么诡异的系统BUG？经常莫名其妙重启或者黑屏！,1,Critical,2026-03-01
u_635df65d,女装连衣裙,忠实粉,用了三天就坏了/过敏了,用了三天就坏了/过敏了，这是我买过最差的裙子，拉链一拉就卡死，做工极其粗糙。,1,Disappointed,2026-02-15
u_96437cfd,机械键盘,暴躁老哥,物流卡了一周才到,作为一名暴躁老哥，遇到物流卡了一周才到的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-15
u_7624468e,洗面奶,吃瓜群众,用了三天就坏了/过敏了,用了三天就坏了/过敏了！这洗面奶简直就是工业垃圾！洗完脸烂脸了！避雷避雷！！,2,Neutral/Sarcastic,2026-02-25
u_25837936,运动跑鞋,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-02
u_f892fb50,智能手机,暴躁老哥,用了三天就坏了/过敏了,冲着拍照买的，结果用了三天就坏了/过敏了。夜景拍出来全是噪点，宣传跟实际严重不符。,1,Angry,2026-02-13
u_fc7e8fc9,女装连衣裙,成分党/技术宅,用了三天就坏了/过敏了,用了三天就坏了/过敏了。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,2,Critical,2026-02-14
u_d584f384,智能耳机,成分党/技术宅,客服态度极差，不给退款,用了几天发现续航时间短得离谱，客服态度极差，不给退款，这也就是听个响？,1,Critical,2026-03-01
u_5d343673,保温杯,吃瓜群众,用了三天就坏了/过敏了,作为一名吃瓜群众，遇到用了三天就坏了/过敏了的情况，我对这个保温杯非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-10
u_9c462961,智能手机,成分党/技术宅,和宣传完全不符,刚收到货，和宣传完全不符。指纹解锁跟瞎了一样死活解不开！,2,Critical,2026-03-04
u_96ea5682,运动跑鞋,成分党/技术宅,客服态度极差，不给退款,作为一名成分党/技术宅，遇到客服态度极差，不给退款的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Critical。,2,Critical,2026-03-13
u_395616af,女装连衣裙,忠实粉,刚打开就发现是二手的,刚打开就发现是二手的。洗了一次直接缩水成童装，关键还掉色脱色严重，把别的东西都染坏了！,1,Disappointed,2026-02-22
u_fdf58b3b,猫粮,忠实粉,明天要送人，结果包装烂了,作为一名忠实粉，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-03-01
u_a31e7451,机械键盘,暴躁老哥,明天要送人，结果包装烂了,作为一名暴躁老哥，遇到明天要送人，结果包装烂了的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,1,Angry,2026-02-25
u_20ce428d,洗面奶,吃瓜群众,客服态度极差，不给退款,一直用你家的洗面奶，这次真的太失望了。客服态度极差，不给退款，老粉转黑了，再见。,2,Neutral/Sarcastic,2026-02-14
u_09891f71,扫地机器人,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-14
u_12004e89,洗面奶,忠实粉,明天要送人，结果包装烂了,一直用你家的洗面奶，这次真的太失望了。明天要送人，结果包装烂了，老粉转黑了，再见。,1,Disappointed,2026-03-01
u_b571bd7e,女装连衣裙,吃瓜群众,物流卡了一周才到,物流卡了一周才到，这是我买过最差的裙子，拉链一拉就卡死，做工极其粗糙。,2,Neutral/Sarcastic,2026-02-25
u_740acbea,洗面奶,敏感肌/小白,价格比别家贵，质量还不行,看成分表本来以为不错，结果价格比别家贵，质量还不行。这就是你们所谓的氨基酸洗面奶？PH值明显偏碱性！,1,Sad,2026-02-18
u_335d8586,扫地机器人,急用党,刚打开就发现是二手的,作为一名急用党，遇到刚打开就发现是二手的的情况，我对这个扫地机器人非常不满意，甚至让我感到很Anxious。,2,Anxious,2026-03-15
u_575ab0d8,扫地机器人,吃瓜群众,客服态度极差，不给退款,作为一名吃瓜群众，遇到客服态度极差，不给退款的情况，我对这个扫地机器人非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-10
u_b0185efa,扫地机器人,暴躁老哥,和宣传完全不符,作为一名暴躁老哥，遇到和宣传完全不符的情况，我对这个扫地机器人非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-08
u_9541d546,智能耳机,暴躁老哥,刚打开就发现是二手的,音质差到爆炸，刚打开就发现是二手的，简直就是地摊货水平，再也不会买了。,1,Angry,2026-03-05
u_4c76d89b,零食大礼包,吃瓜群众,物流卡了一周才到,物流卡了一周才到。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,2,Neutral/Sarcastic,2026-03-08
u_e9cdae92,智能手机,暴躁老哥,物流卡了一周才到,物流卡了一周才到，这是什么诡异的系统BUG？经常莫名其妙重启或者黑屏！,1,Angry,2026-02-20
u_b1659a2a,智能耳机,暴躁老哥,刚打开就发现是二手的,刚打开就发现是二手的，但这智能耳机蓝牙经常断连，听歌一卡一卡的，心态崩了！,1,Angry,2026-02-21
u_a0ddfa2f,机械键盘,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个机械键盘非常不满意，甚至让我感到很Angry。,2,Angry,2026-03-13
u_c0d8ce8b,保温杯,暴躁老哥,刚打开就发现是二手的,作为一名暴躁老哥，遇到刚打开就发现是二手的的情况，我对这个保温杯非常不满意，甚至让我感到很Angry。,1,Angry,2026-03-15
u_b037af7b,扫地机器人,敏感肌/小白,物流卡了一周才到,作为一名敏感肌/小白，遇到物流卡了一周才到的情况，我对这个扫地机器人非常不满意，甚至让我感到很Sad。,2,Sad,2026-02-24
u_6ff05581,女装连衣裙,暴躁老哥,客服态度极差，不给退款,本来想穿去参加聚会，结果客服态度极差，不给退款。这裙摆设计真是太雷人了，跟图片完全两码事。,1,Angry,2026-03-03
u_46fe14e5,机械键盘,忠实粉,价格比别家贵，质量还不行,作为一名忠实粉，遇到价格比别家贵，质量还不行的情况，我对这个机械键盘非常不满意，甚至让我感到很Disappointed。,2,Disappointed,2026-02-15
u_c117769d,智能耳机,敏感肌/小白,刚打开就发现是二手的,用了几天发现续航时间短得离谱，刚打开就发现是二手的，这也就是听个响？,1,Sad,2026-03-09
u_3f68dd86,扫地机器人,成分党/技术宅,和宣传完全不符,作为一名成分党/技术宅，遇到和宣传完全不符的情况，我对这个扫地机器人非常不满意，甚至让我感到很Critical。,1,Critical,2026-03-08
u_bbc5ce9a,零食大礼包,敏感肌/小白,价格比别家贵，质量还不行,价格比别家贵，质量还不行！里面好几包薯片不仅漏气，而且饼干全碎成了渣，怎么下口啊？,1,Sad,2026-02-23
u_567ec435,零食大礼包,急用党,价格比别家贵，质量还不行,本来高高兴兴拆快递，价格比别家贵，质量还不行。肉脯吃了一口口感特别奇怪像坏了一样。,2,Anxious,2026-02-16
u_f7bbc30b,零食大礼包,成分党/技术宅,用了三天就坏了/过敏了,用了三天就坏了/过敏了。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,1,Critical,2026-03-15
u_b4b941ab,智能耳机,吃瓜群众,明天要送人，结果包装烂了,明天要送人，结果包装烂了，但这智能耳机蓝牙经常断连，听歌一卡一卡的，心态崩了！,1,Neutral/Sarcastic,2026-03-11
u_dde132f9,智能手机,吃瓜群众,刚打开就发现是二手的,服了，刚打开就发现是二手的。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,2,Neutral/Sarcastic,2026-02-28
u_ced9e56f,猫粮,暴躁老哥,价格比别家贵，质量还不行,作为一名暴躁老哥，遇到价格比别家贵，质量还不行的情况，我对这个猫粮非常不满意，甚至让我感到很Angry。,2,Angry,2026-02-13
u_04730953,洗面奶,忠实粉,价格比别家贵，质量还不行,看成分表本来以为不错，结果价格比别家贵，质量还不行。这就是你们所谓的氨基酸洗面奶？PH值明显偏碱性！,2,Disappointed,2026-03-03
u_706ecbc3,保温杯,忠实粉,明天要送人，结果包装烂了,作为一名忠实粉，遇到明天要送人，结果包装烂了的情况，我对这个保温杯非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-08
u_a5bd02ab,猫粮,吃瓜群众,明天要送人，结果包装烂了,作为一名吃瓜群众，遇到明天要送人，结果包装烂了的情况，我对这个猫粮非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-03-15
u_ade68fad,智能手机,暴躁老哥,物流卡了一周才到,冲着拍照买的，结果物流卡了一周才到。夜景拍出来全是噪点，宣传跟实际严重不符。,2,Angry,2026-02-28
u_03319be6,洗面奶,忠实粉,客服态度极差，不给退款,本来客服态度极差，不给退款，结果发过来是个漏的！我现在拿什么洗脸？差评！,1,Disappointed,2026-02-15
u_4846c675,零食大礼包,暴躁老哥,用了三天就坏了/过敏了,用了三天就坏了/过敏了。说是大礼包，其实全是用便宜的难吃的凑数，关键味道还发苦发馊。,1,Angry,2026-03-08
u_c89a4fff,洗面奶,暴躁老哥,用了三天就坏了/过敏了,本来用了三天就坏了/过敏了，结果发过来是个漏的！我现在拿什么洗脸？差评！,2,Angry,2026-02-23
u_0f2fd68c,运动跑鞋,敏感肌/小白,刚打开就发现是二手的,作为一名敏感肌/小白，遇到刚打开就发现是二手的的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Sad。,1,Sad,2026-02-27
u_f293b6ae,零食大礼包,忠实粉,价格比别家贵，质量还不行,买来给小孩子吃的，结果价格比别家贵，质量还不行！仔细一看日期居然是临期产品，太缺德了！,1,Disappointed,2026-02-15
u_fad8c06e,猫粮,忠实粉,和宣传完全不符,作为一名忠实粉，遇到和宣传完全不符的情况，我对这个猫粮非常不满意，甚至让我感到很Disappointed。,1,Disappointed,2026-03-06
u_46a8fb61,智能手机,成分党/技术宅,物流卡了一周才到,服了，物流卡了一周才到。屏幕颜色看着极其生硬，而且电池根本撑不到半天就没电了。,2,Critical,2026-03-14
u_36f0a170,智能手机,敏感肌/小白,用了三天就坏了/过敏了,刚收到货，用了三天就坏了/过敏了。指纹解锁跟瞎了一样死活解不开！,2,Sad,2026-03-10
u_6765536d,智能耳机,成分党/技术宅,价格比别家贵，质量还不行,用了几天发现续航时间短得离谱，价格比别家贵，质量还不行，这也就是听个响？,2,Critical,2026-02-16
u_2b695c99,运动跑鞋,吃瓜群众,价格比别家贵，质量还不行,作为一名吃瓜群众，遇到价格比别家贵，质量还不行的情况，我对这个运动跑鞋非常不满意，甚至让我感到很Neutral/Sarcastic。,2,Neutral/Sarcastic,2026-02-18
u_5325115c,女装连衣裙,成分党/技术宅,客服态度极差，不给退款,收到货了，客服态度极差，不给退款。版型特别难看，肩膀那里缝线都裂开了，线头满天飞。,2,Critical,2026-03-12
